shape_area,shape_perimeter,shape_eccentricity,shape_solidity,shape_circularity,shape_convexity,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,HSV_mean_0,HSV_std_0,HSV_min_0,HSV_max_0,HSV_mean_1,HSV_std_1,HSV_min_1,HSV_max_1,HSV_mean_2,HSV_std_2,HSV_min_2,HSV_max_2,LAB_mean_0,LAB_std_0,LAB_min_0,LAB_max_0,LAB_mean_1,LAB_std_1,LAB_min_1,LAB_max_1,LAB_mean_2,LAB_std_2,LAB_min_2,LAB_max_2,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,lbp_26,lbp_27,lbp_28,lbp_29,lbp_30,lbp_31,lbp_32,lbp_33,lbp_34,lbp_35,lbp_36,lbp_37,lbp_38,lbp_39,lbp_40,lbp_41,lbp_42,lbp_43,lbp_44,lbp_45,lbp_46,lbp_47,lbp_48,lbp_49,lbp_50,lbp_51,lbp_52,lbp_53,lbp_54,lbp_55,lbp_56,lbp_57,lbp_58,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_ASM,entropy,label,path
540.0,89.74011537017762,0.5559088259102761,0.9490333919156415,0.8426173102666892,1.0,0.1638133795661235,0.0008962797537511075,6.469869681548939e-05,1.3702892886082604e-06,9.58711103333842e-12,1.1697667025434758e-08,-8.634575842451888e-12,130.431640625,3.8918638229370117,115.0,138.0,161.71499633789062,48.801761627197266,17.0,255.0,185.6943359375,23.065677642822266,127.0,250.0,101.66914367675781,21.608930587768555,46.0,182.0,172.4460906982422,14.668218612670898,130.0,190.0,72.59809875488281,16.60576057434082,50.0,123.0,0.0107393638992152,0.024370095002065262,0.0375877736472532,0.1197852127220157,0.28831061544816194,0.24783147459727387,0.1020239570425444,0.06113176373399422,0.06113176373399422,0.04708798017348203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522681774503524,0.977711641335858,0.9479639208114111,0.8768441344792175,0.8986355951601434,4.485735880195122,Benign,./data/Original/Benign/WBC-Benign-299.jpg
1681.0,315.5046173579948,0.9483450912785567,0.641113653699466,0.2122101432610051,1.0,0.3650627295781028,0.08898335136662706,0.009280395215975776,0.005286388211037948,3.680799414779613e-05,0.0014929957647810714,-4.02381174105338e-06,115.17992401123047,13.07422924041748,0.0,168.0,56.41527557373047,43.765899658203125,0.0,255.0,144.93798828125,20.808002471923828,83.0,207.0,126.1728744506836,19.580842971801758,37.0,201.0,136.25,11.283282279968262,122.0,172.0,111.79625701904297,15.261733055114746,62.0,131.0,0.009918427882832778,0.020763811642565813,0.030589543937708564,0.1114200964034112,0.29013718946978123,0.27901371894697813,0.09909158324063774,0.053578049684835004,0.059695958472376714,0.04579162031887282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.329015855221012,0.9087530085858027,0.769545325789642,0.8709051251549773,0.5922000084446862,4.160585411224334,Benign,./data/Original/Benign/WBC-Benign-474.jpg
1038.0,244.99494936611666,0.9678358939673865,0.538661131292164,0.21731662656647918,1.0,0.630960661884449,0.30896195075362426,0.0611696634844845,0.029921406675944943,0.001250178275205377,0.01483420995694094,0.00027511606050964347,110.8178482055664,22.537517547607422,0.0,167.0,71.85542297363281,55.92893600463867,0.0,255.0,130.4252471923828,20.76974868774414,72.0,202.0,107.55612182617188,22.812345504760742,33.0,177.0,138.76934814453125,13.39107608795166,118.0,178.0,109.6089096069336,17.733821868896484,59.0,137.0,0.009432466708941028,0.016249207355738746,0.0317850348763475,0.10494610019023462,0.33473367152821815,0.2748097653772987,0.09535510462904248,0.04747939124920736,0.04613189600507292,0.039077362079898544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98386450992953,0.8741104091646765,0.7272964997106646,0.8307105846206418,0.5289601984913846,4.330929370344416,Benign,./data/Original/Benign/WBC-Benign-312.jpg
433.0,81.01219330881976,0.7010438752407645,0.9193205944798302,0.8290810327235649,1.0,0.17119373543663904,0.0031106011033960484,9.039497876160405e-06,7.300007366524945e-07,5.793704789770414e-13,-2.4254203338893166e-08,-1.7834962402775466e-12,131.94375610351562,3.3264639377593994,120.0,148.0,159.3322296142578,37.654441833496094,36.0,255.0,181.40643310546875,10.451537132263184,144.0,223.0,102.8558578491211,19.54497718811035,56.0,192.0,170.87522888183594,10.12794017791748,136.0,190.0,75.84357452392578,10.323299407958984,55.0,117.0,0.017485822306238186,0.030245746691871456,0.03733459357277883,0.1110586011342155,0.2575614366729679,0.2570888468809074,0.10113421550094517,0.06190926275992439,0.06190926275992439,0.06427221172022685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234304932735426,0.9800924055558887,0.9545031824444736,0.8827984340280426,0.9110763252966281,4.412268467446397,Benign,./data/Original/Benign/WBC-Benign-355.jpg
1300.0,232.69343417595167,0.9148760707289793,0.7340485601355167,0.30170670236384034,1.0,0.30221089258079215,0.04730516325426262,0.0017051725538296896,0.0007055566078961725,6.731663808983543e-07,7.521108945937662e-05,-3.817856441962392e-07,119.52194213867188,10.976786613464355,0.0,179.0,79.26040649414062,53.27879333496094,0.0,255.0,144.3794403076172,22.770305633544922,71.0,210.0,114.3271484375,23.282974243164062,41.0,197.0,141.82171630859375,14.45480728149414,123.0,178.0,104.9295654296875,17.6860294342041,62.0,144.0,0.006458888661062128,0.014250563871232315,0.0248103342218577,0.10857084273118721,0.3422185769940537,0.29956940742259586,0.09391019069099857,0.038343243797416444,0.03947098626204634,0.032396965347549725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.708960602178092,0.9115462181728223,0.7907128685716146,0.8615342986127028,0.6252268405247515,4.393149184918625,Benign,./data/Original/Benign/WBC-Benign-332.jpg
2389.0,404.17366491630685,0.9144218821208066,0.6595803423522916,0.18377650540204807,1.0,0.33299333921696816,0.057236949780950376,0.0005581016568725762,0.00014803023268868134,4.1529993369880795e-08,2.2117768829682934e-05,-9.253005811150235e-09,116.42717742919922,14.504532814025879,0.0,150.0,80.4923095703125,60.01802062988281,0.0,255.0,144.83975219726562,24.472793579101562,90.0,235.0,112.82953643798828,24.168548583984375,39.0,226.0,141.90814208984375,14.666821479797363,122.0,181.0,103.70027923583984,20.647146224975586,56.0,132.0,0.021224031443009547,0.029197080291970802,0.03975294778214486,0.11487928130263897,0.27366647950589557,0.25042111173498033,0.0965749578888265,0.059067939359910164,0.056597417181358786,0.05861875350926446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.190843209481104,0.9197893323205015,0.8109853626313729,0.8768381707502596,0.6576972584023394,4.46859972679294,Benign,./data/Original/Benign/WBC-Benign-491.jpg
1367.0,283.66399692442883,0.5216725231582293,0.48734402852049913,0.21348626670818396,1.0,0.3485421299019487,0.003013605692948667,0.05757049123185659,0.0009811716988755085,-1.1719933393172418e-06,2.6544104803677664e-05,-7.2805152297457076e-06,117.60567474365234,8.951009750366211,18.0,178.0,52.22149658203125,42.49324035644531,3.0,255.0,143.74391174316406,15.05147647857666,66.0,193.0,127.30154418945312,21.725507736206055,45.0,176.0,135.2582550048828,10.301169395446777,122.0,184.0,113.17924499511719,13.97057056427002,50.0,141.0,0.0035207621414517967,0.010044527285906596,0.018432225328777054,0.10054882468675572,0.3587035311173242,0.30972351662006836,0.09443926685305995,0.03686445065755411,0.04100652376514446,0.02671637154395775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.860325912876359,0.9178896287846366,0.7930053417166729,0.870219437634699,0.6288574719911771,4.214697748233863,Benign,./data/Original/Benign/WBC-Benign-204.jpg
908.0,240.83556979968262,0.8876944829925612,0.6394366197183099,0.19672268944894042,1.0,0.3324992903679439,0.04673382848705641,0.0033240637049909458,0.0006208360280484572,5.505026619091205e-07,-2.593053628080906e-07,-7.016932037231094e-07,115.56322479248047,13.629745483398438,0.0,179.0,70.60966491699219,48.44005584716797,0.0,255.0,130.14682006835938,14.996471405029297,72.0,189.0,110.6883773803711,22.86899757385254,42.0,187.0,136.44667053222656,12.830864906311035,121.0,180.0,111.27687072753906,14.726066589355469,55.0,149.0,0.005093887335197763,0.011486216540151818,0.020575309628445865,0.10187774670395526,0.3484818218138234,0.30383539752297245,0.10077906512185378,0.041250499400719134,0.0406512185377547,0.02596883739512585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5208199871877,0.9062763165281258,0.7834216418690968,0.8374030606603615,0.6137494689488713,4.374667641587882,Benign,./data/Original/Benign/WBC-Benign-088.jpg
1425.0,382.51681066681454,0.9219627358791186,0.5436856161770317,0.12238372739747472,1.0,0.39320676181065534,0.08447171122924138,0.004028863277205049,0.00044005602861337136,9.705220436240351e-08,-3.413973053747303e-05,-5.778465892048863e-07,124.13233947753906,11.748284339904785,38.0,171.0,107.40482330322266,51.04397964477539,4.0,255.0,149.30886840820312,17.216524124145508,93.0,201.0,106.4987564086914,24.103628158569336,37.0,205.0,149.62684631347656,14.842381477355957,119.0,180.0,97.10008239746094,16.18299102783203,57.0,135.0,0.01347040056717476,0.020205600850762142,0.03568474536216472,0.10941746425617394,0.30391114262082003,0.2676355902162354,0.09736500059080705,0.04832801606995155,0.05399976367718303,0.0499822757887274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58552210121717,0.9272545380798722,0.8198083845127397,0.8720381065544168,0.6720857873173882,4.448855371609366,Benign,./data/Original/Benign/WBC-Benign-279.jpg
869.0,110.5685424949238,0.6598090955049749,0.9644839067702553,0.8932365199408799,1.0,0.1659405534611711,0.002131781873207035,1.3570282991800777e-05,2.2282723557037115e-07,1.1677044511837842e-13,1.6839636621719226e-09,-3.694641162719044e-13,126.68201446533203,6.540571212768555,0.0,170.0,98.74087524414062,82.39640808105469,0.0,255.0,160.41563415527344,24.436649322509766,108.0,255.0,115.763427734375,29.428421020507812,49.0,254.0,151.44200134277344,22.87594223022461,126.0,195.0,96.02197265625,27.586864471435547,45.0,134.0,0.00879036881330021,0.01643416778138735,0.027135486336709345,0.1022358111981655,0.309382763233327,0.28893560099369386,0.10280909612077202,0.05044907318937512,0.05255111790559908,0.04127651442767055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.092528827674569,0.9512984535323631,0.8872668389887095,0.851150991262179,0.7872424435690166,4.762450248146426,Benign,./data/Original/Benign/WBC-Benign-212.jpg
1090.0,231.17871555019022,0.8640307305310096,0.6666666666666666,0.25629531596090077,1.0,0.3089048106258622,0.03384943694493957,0.005833797331068796,0.0010556105142711346,2.4730142730057402e-06,0.00011659123905102412,8.639363362395356e-07,114.96290588378906,12.705522537231445,52.0,169.0,74.15880584716797,47.40092849731445,4.0,255.0,146.5395050048828,25.79923439025879,78.0,221.0,118.18614959716797,19.7425537109375,50.0,177.0,139.19534301757812,12.99853229522705,119.0,168.0,106.05860900878906,18.105846405029297,68.0,133.0,0.00918973439426202,0.014120811386305054,0.02566401434495125,0.11599237924464866,0.33038215846688335,0.2931749411632859,0.08887145578841196,0.04314692368037656,0.04281071388546453,0.03664686764541074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.547485586162717,0.9263752347761491,0.8099377155739793,0.8796337585146395,0.6559991031091963,4.216329100382525,Benign,./data/Original/Benign/WBC-Benign-482.jpg
1449.0,335.74725804511405,0.9609340045695197,0.5136476426799007,0.1615300398848701,1.0,0.5383273543324556,0.21318354674559936,0.0069375652177357605,0.0025019375992553967,9.478754063843783e-06,0.0006560913916020157,4.336463416718565e-06,111.89361572265625,11.635433197021484,0.0,177.0,78.35352325439453,54.52726745605469,0.0,255.0,129.90292358398438,23.48358917236328,72.0,206.0,106.3576889038086,22.331687927246094,36.0,208.0,135.79586791992188,12.956174850463867,120.0,185.0,108.74929809570312,17.833524703979492,50.0,152.0,0.0046944801998939955,0.010297569470735216,0.020367986673733626,0.10744302263950935,0.36874384795941545,0.30453547361247824,0.09010373286893314,0.03490573180888923,0.033921405315363064,0.024986749451048687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.614830237027544,0.8774227346123602,0.7174668493134292,0.8350856173942752,0.5147586798637389,4.393307210554482,Benign,./data/Original/Benign/WBC-Benign-072.jpg
632.0,123.39696961966999,0.9321660284533149,0.8449197860962567,0.5215764252040597,1.0,0.2783728030389103,0.045735182433543645,0.0005204836894979562,0.00013559645947786524,3.230297507034395e-08,1.8283565673479467e-05,-1.5942135251842617e-08,132.30117797851562,4.41058349609375,114.0,149.0,159.0463409423828,47.374271392822266,27.0,255.0,173.06124877929688,20.090002059936523,115.0,218.0,99.22786712646484,23.921419143676758,38.0,195.0,169.96414184570312,12.978841781616211,131.0,189.0,78.52014923095703,13.261600494384766,56.0,120.0,0.006347191367819739,0.018406854966677245,0.02856236115518883,0.11964455728340209,0.35036496350364965,0.28943192637258014,0.08410028562361155,0.03681370993335449,0.03490955252300857,0.03141859727070771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975476457399103,0.9707317343693347,0.9335830419212834,0.8715569457568401,0.8715772961629968,4.651733964635555,Benign,./data/Original/Benign/WBC-Benign-361.jpg
712.0,125.98275605729691,0.8077042214534496,0.8416075650118203,0.5637254575377585,1.0,0.20644383775651834,0.00998808664278764,0.0023334620144857374,0.0004159479871792666,3.9226359152702464e-07,3.272133797064064e-05,-1.1855473773828865e-07,130.90231323242188,5.185556411743164,113.0,141.0,149.87889099121094,49.25391387939453,23.0,255.0,186.2434539794922,19.57261085510254,128.0,230.0,109.37873840332031,24.257335662841797,37.0,159.0,168.83975219726562,13.673032760620117,132.0,192.0,77.15038299560547,16.061769485473633,46.0,121.0,0.01140215716486903,0.02403697996918336,0.03821263482280431,0.11587057010785824,0.2810477657935285,0.2542372881355932,0.10354391371340524,0.05300462249614792,0.0687211093990755,0.04992295839753467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524843850096092,0.9705065021287529,0.9301923819747816,0.8713238547741674,0.865257867483918,4.59361862594262,Benign,./data/Original/Benign/WBC-Benign-170.jpg
1452.0,299.01933598375615,0.809564068986159,0.6197183098591549,0.2040694222402201,1.0,0.30241549128821055,0.021728155724633907,0.009204470850441926,0.0021260082182971815,2.4192877042796625e-06,8.193595199704761e-05,9.088244766416869e-06,108.41796875,10.721426963806152,0.0,140.0,72.74568939208984,51.80672836303711,0.0,255.0,121.46223449707031,22.468730926513672,71.0,192.0,103.2469482421875,22.594152450561523,36.0,186.0,133.3196563720703,13.306296348571777,119.0,180.0,111.96788024902344,17.585603713989258,55.0,131.0,0.002977123158884362,0.007677843936070197,0.016687558759009714,0.09385772485114384,0.3708868693199624,0.31855217800062674,0.09299592604199311,0.03588216859918521,0.036979003447195236,0.023503603885929175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.565462844330558,0.8765667969151444,0.7221821400905032,0.8214729222395711,0.5215470434656992,4.385168409142803,Benign,./data/Original/Benign/WBC-Benign-059.jpg
810.0,154.95331880577402,0.832716565736287,0.8165322580645161,0.4239289915682354,1.0,0.23116050323554593,0.015050190362502387,0.0004929170289635092,3.779805739642466e-05,5.146353924995789e-09,4.607367048779794e-06,-3.653226282997055e-10,124.03202056884766,8.469345092773438,0.0,158.0,116.26675415039062,62.571434020996094,0.0,255.0,171.3423309326172,28.001028060913086,108.0,223.0,112.35052490234375,24.26957893371582,36.0,200.0,155.6260223388672,18.010957717895508,122.0,181.0,87.66548919677734,22.94135284423828,57.0,130.0,0.023268801191362622,0.034996276991809384,0.04504839910647804,0.10666418466120625,0.2306403574087863,0.2339910647803425,0.10145197319434103,0.06906180193596426,0.07501861504095308,0.07985852568875651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947389493914158,0.9518742395326203,0.8844331372663933,0.8795674173521874,0.7822219742948749,4.527905249064001,Early,./data/Original/Early/WBC-Malignant-Early-750.jpg
1844.0,336.23253941935263,0.8368264097536213,0.5635696821515892,0.20497047116941733,1.0,0.3565317115375849,0.03690091992303453,0.015214081420580982,0.0008312284699411581,5.175616248499305e-08,-0.0001518014313077291,-2.955540421151755e-06,118.00755310058594,8.54631519317627,81.0,140.0,71.64968872070312,49.12434768676758,9.0,214.0,147.85609436035156,23.097759246826172,85.0,222.0,120.7239990234375,20.09400177001953,57.0,179.0,139.8275604248047,15.711639404296875,123.0,178.0,106.73013305664062,18.278688430786133,61.0,128.0,0.005244444444444445,0.012355555555555555,0.02337777777777778,0.104,0.3535111111111111,0.3078222222222222,0.08506666666666667,0.03911111111111111,0.04293333333333333,0.026577777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272081197950033,0.9066824769202855,0.759469268556153,0.8633627431847816,0.5767935698812181,4.199290222197093,Early,./data/Original/Early/WBC-Malignant-Early-604.jpg
1432.0,299.0365799264593,0.9591084996236694,0.6350332594235033,0.201235338178722,1.0,0.4926443291974546,0.1760359014756616,0.0008443914858727784,0.00019848571789785204,8.121115155874407e-08,8.319993526431378e-05,-2.7571592362441334e-09,112.76068878173828,10.499096870422363,74.0,135.0,63.34596252441406,52.86029052734375,4.0,255.0,130.8015899658203,21.682615280151367,59.0,205.0,111.66571044921875,22.028270721435547,40.0,167.0,136.00787353515625,14.016560554504395,121.0,177.0,111.36473083496094,18.155302047729492,59.0,130.0,0.0020055869923357927,0.006088389083876513,0.015041902442518445,0.09426258863978225,0.4134374328486498,0.29969199914046274,0.0777881240598811,0.035026144259007234,0.03216101998424182,0.024496812549244323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.398642696989109,0.8917067702877544,0.7036494247278955,0.860035999282748,0.4951225129198983,4.285951053890403,Early,./data/Original/Early/WBC-Malignant-Early-896.jpg
807.0,192.06601717798213,0.8887307703433865,0.5964523281596452,0.2749048092129824,1.0,0.3613607453365062,0.055626141515016034,0.0035866542197621467,0.0003323355115144235,-2.3703215843437066e-07,-6.746566441637369e-07,2.74709703593451e-07,116.1845703125,6.8776469230651855,94.0,143.0,63.64396286010742,38.65397644042969,7.0,198.0,146.47344970703125,18.304561614990234,91.0,218.0,124.78417205810547,20.200138092041016,52.0,172.0,135.94784545898438,11.769308090209961,124.0,170.0,110.01073455810547,14.1516695022583,66.0,126.0,0.0036097653652512585,0.009879357841740287,0.022513536620119692,0.09964852284601501,0.347392419492733,0.31414458060226086,0.08976916500427472,0.04151230170038948,0.04217725847819892,0.029353092049016812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.977258167841129,0.9168534721646577,0.7758039257692575,0.8699750154915472,0.6018717312389915,4.168840855055543,Early,./data/Original/Early/WBC-Malignant-Early-099.jpg
2214.0,398.26807332528534,0.865597263482138,0.703080342966021,0.17540278888977892,1.0,0.2861194670808961,0.02937807119162944,0.0019201604221873794,0.00022848516149780065,1.6013811982427408e-08,-1.5645273092924024e-05,-1.5049108747819305e-07,116.70304107666016,8.258792877197266,0.0,177.0,54.73904037475586,30.258590698242188,0.0,194.0,159.20901489257812,13.292522430419922,97.0,219.0,140.43955993652344,17.727190017700195,58.0,216.0,134.62664794921875,9.766241073608398,123.0,172.0,112.1593017578125,10.610685348510742,72.0,144.0,0.005409438537586271,0.01259093452714046,0.023596343965678047,0.11518373437791457,0.3097369893676553,0.29649319156873716,0.10324566312255176,0.05194926319716471,0.049524342473419136,0.03227009886215258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18489750160154,0.9170939383411907,0.7715985940510998,0.8749729197912429,0.5953643903416339,3.9699496931780884,Early,./data/Original/Early/WBC-Malignant-Early-693.jpg
1455.0,275.6579002700189,0.6710307744111983,0.6191489361702127,0.2406201370760779,1.0,0.32201200194576995,0.008754043153889864,0.025319764711915972,5.615317306420704e-05,-4.940823574460825e-08,-2.2487495537787636e-06,4.518815148157796e-08,116.95893096923828,13.69433879852295,74.0,174.0,88.9284896850586,47.40052795410156,11.0,255.0,146.15576171875,24.316059112548828,81.0,217.0,113.0103530883789,21.687728881835938,43.0,178.0,142.33285522460938,16.000659942626953,119.0,174.0,103.1741714477539,17.91460609436035,65.0,143.0,0.003451632887866183,0.008761837330737234,0.01929374280909815,0.10363749004336667,0.3733073723338349,0.3048942384281795,0.08337020975307549,0.04035755376581998,0.036109390211523144,0.026816532436498806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10283872517617,0.907117550798718,0.7585689780923421,0.8647428715562023,0.5754268945240603,4.2563005951219814,Early,./data/Original/Early/WBC-Malignant-Early-950.jpg
